STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 08:51,FM-15,OVC:08 12,3.00,HZ:7 |FU:05 |HZ:05,74,23.3,69,20.8,67,19.4,79,5,080,,30.02,,,30.17,0.00,30.19,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 09:39,FM-16,BKN:07 15,4.00,HZ:7 |FU:05 |HZ:05,75,23.9,70,21.0,67,19.4,76,5,070,,30.02,,,,,30.19,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 09:51,FM-15,BKN:07 17,4.00,HZ:7 |FU:05 |HZ:05,75,23.9,69,20.7,66,18.9,74,5,090,,30.02,8,,30.17,0.00,30.19,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 10:07,FM-16,FEW:02 17,5.00,HZ:7 |FU:05 |HZ:05,75,23.9,69,20.7,66,18.9,74,5,060,,30.01,,,,,30.18,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 10:51,FM-15,FEW:02 21,5.00,HZ:7 |FU:05 |HZ:05,76,24.4,70,20.9,66,18.9,72,5,070,,30.01,,,30.15,0.00,30.18,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 11:18,FM-16,BKN:07 27,5.00,HZ:7 |FU:05 |HZ:05,77,25.0,69,20.7,65,18.3,66,3,060,,30.00,,,,,30.17,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 11:49,FM-16,SCT:04 26 BKN:07 31,5.00,HZ:7 ||HZ:05,79,26.0,71,21.4,66,19.0,65,5,080,,30.00,,,,,30.17,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 11:51,FM-15,BKN:07 26,5.00,HZ:7 |FU:05 |HZ:05,78,25.6,70,21.2,66,18.9,67,7,060,,30.00,,,30.14,0.00,30.17,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 12:06,FM-16,BKN:07 30,6.00,HZ:7 |FU:05 |HZ:05,78,25.6,70,21.2,66,18.9,67,3,030,,30.00,,,,,30.17,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 12:41,FM-16,BKN:07 27 OVC:08 36,6.00,HZ:7 |FU:05 |HZ:05,78,25.6,70,21.2,66,18.9,67,3,VRB,,30.00,,,,,30.17,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 12:51,FM-15,BKN:07 27 OVC:08 36,6.00,HZ:7 |FU:05 |HZ:05,80,26.7,71,21.9,67,19.4,64,6,070,,29.99,8,,30.13,0.00,30.16,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 13:34,FM-16,SCT:04 28,7.00,,80,26.7,71,21.6,66,18.9,62,5,360,,29.98,,,,,30.15,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 13:51,FM-15,FEW:02 29 FEW:02 38,7.00,,80,26.7,71,21.6,66,18.9,62,5,VRB,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 14:51,FM-15,CLR:00,10.00,,80,26.7,69,20.6,63,17.2,56,7,060,,29.96,,,30.11,0.00,30.13,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 15:51,FM-15,CLR:00,9.00,,78,25.6,71,21.6,67,19.4,69,5,180,,29.96,6,,30.10,0.00,30.13,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 16:51,FM-15,CLR:00,9.00,,76,24.4,70,21.2,67,19.4,74,3,VRB,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 17:51,FM-15,CLR:00,9.00,,73,22.8,69,20.3,66,18.9,79,6,180,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 18:51,FM-15,CLR:00,9.00,,71,21.7,68,19.9,66,18.9,84,5,VRB,,29.97,3,,30.11,0.00,30.14,,,,,,,,,,0538,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 19:51,FM-15,CLR:00,8.00,,70,21.1,67,19.4,65,18.3,84,0,000,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 20:51,FM-15,FEW:02 13,8.00,,69,20.6,66,19.2,65,18.3,87,3,VRB,,29.99,,,30.13,0.00,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 21:25,FM-16,BKN:07 16,7.00,,69,20.6,66,19.2,65,18.3,87,0,000,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 21:49,FM-16,BKN:07 14,6.00,BR:1 ||,70,21.0,66,19.0,64,18.0,83,0,000,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 21:51,FM-15,OVC:08 14,6.00,BR:1 ||,69,20.6,66,19.2,65,18.3,87,0,000,,29.99,1,,30.14,0.00,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 22:51,FM-15,OVC:08 13,6.00,BR:1 ||,70,21.1,67,19.7,66,18.9,87,0,000,,29.99,,,30.13,0.00,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 23:22,FM-16,OVC:08 15,7.00,,70,21.1,67,19.7,66,18.9,87,0,000,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 23:51,FM-15,BKN:07 15 OVC:08 22,7.00,,70,21.1,67,19.7,66,18.9,87,3,060,,29.98,,,30.12,0.00,30.15,81,68,74,6.3,,,,0,9,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-17 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,68,74,6.3,80,66,69,0,9,0539,1800,BR:13 HZ:08,0.00,0.0,0,30.00,30.13,2.6,13,170,8,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 00:49,FM-16,SCT:04 15,6.00,BR:1 ||,70,21.0,67,19.7,66,19.0,88,0,000,,29.98,,,,,30.15,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 00:51,FM-15,SCT:04 16,6.00,BR:1 ||,69,20.6,67,19.5,66,18.9,90,3,100,,29.98,5,,30.12,0.00,30.15,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 01:00,FM-16,BKN:07 16,6.00,BR:1 ||,69,20.6,67,19.5,66,18.9,90,6,080,,29.98,,,,,30.15,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 01:47,FM-16,OVC:08 13,8.00,,70,21.0,66,19.0,64,18.0,83,3,VRB,,29.97,,,,,30.14,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 01:51,FM-15,OVC:08 13,8.00,,70,21.1,67,19.4,65,18.3,84,8,060,,29.97,,,30.11,0.00,30.14,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 02:51,FM-15,BKN:07 12 OVC:08 17,10.00,,70,21.1,66,19.0,64,17.8,82,5,VRB,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 03:23,FM-16,OVC:08 15,10.00,,69,20.6,66,18.8,64,17.8,84,6,070,,29.96,,,,,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 03:49,FM-16,OVC:08 13,10.00,,70,21.0,66,19.0,64,18.0,83,9,070,,29.96,,,,,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 03:51,FM-15,OVC:08 13,10.00,,70,21.1,66,19.0,64,17.8,82,8,060,,29.96,7,,30.10,0.00,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 04:51,FM-15,OVC:08 12,10.00,,69,20.6,66,18.8,64,17.8,84,6,VRB,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 05:51,FM-15,OVC:08 11,10.00,,70,21.1,67,19.4,65,18.3,84,6,VRB,,29.97,,,30.12,0.00,30.14,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 06:51,FM-15,OVC:08 10,10.00,,69,20.6,66,19.2,65,18.3,87,7,VRB,,29.99,3,,30.13,0.00,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 07:11,FM-16,BKN:07 8 OVC:08 11,6.00,BR:1 ||,69,20.6,67,19.5,66,18.9,90,6,070,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 07:37,FM-16,OVC:08 8,1.75,BR:1 ||,69,20.6,67,19.5,66,18.9,90,5,080,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 07:47,FM-16,OVC:08 8,3.00,BR:1 ||,70,21.0,67,19.7,66,19.0,88,6,070,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 07:51,FM-15,OVC:08 8,3.00,BR:1 ||,69,20.6,67,19.5,66,18.9,90,5,050,,29.99,,,30.14,0.00,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 08:51,FM-15,OVC:08 9,10.00,,69,20.6,67,19.5,66,18.9,90,3,VRB,,29.99,,,30.14,0.00,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 09:16,FM-16,OVC:08 11,10.00,,70,21.1,67,19.4,65,18.3,84,6,VRB,,29.99,,,,,30.16,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 09:51,FM-15,OVC:08 12,10.00,,71,21.7,67,19.6,65,18.3,81,5,VRB,,29.98,8,,30.13,0.00,30.15,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 10:51,FM-15,OVC:08 12,10.00,,72,22.2,68,19.8,65,18.3,79,9,060,,29.98,,,30.13,0.00,30.15,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 11:51,FM-15,OVC:08 14,10.00,,72,22.2,68,19.8,65,18.3,79,9,VRB,,29.97,,,30.12,0.00,30.14,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 12:51,FM-15,OVC:08 12,10.00,,71,21.7,67,19.6,65,18.3,81,11,060,,29.96,8,,30.11,0.00,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 13:51,FM-15,OVC:08 16,10.00,,73,22.8,69,20.3,66,18.9,79,7,VRB,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 14:51,FM-15,BKN:07 18 OVC:08 23,10.00,,73,22.8,69,20.3,66,18.9,79,10,070,,29.95,,,30.10,0.00,30.12,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 15:05,FM-16,BKN:07 14 OVC:08 21,10.00,,72,22.2,68,20.1,66,18.9,82,6,080,,29.95,,,,,30.12,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 15:51,FM-15,OVC:08 13,10.00,,72,22.2,68,20.1,66,18.9,82,6,VRB,,29.95,6,,30.09,0.00,30.12,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 16:07,FM-16,SCT:04 13 OVC:08 23,10.00,,72,22.2,68,20.1,66,18.9,82,5,120,,29.95,,,,,30.12,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 16:51,FM-15,OVC:08 23,10.00,,73,22.8,69,20.3,66,18.9,79,6,VRB,,29.95,,,30.09,0.00,30.12,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 17:51,FM-15,BKN:07 17 OVC:08 22,10.00,,73,22.8,69,20.3,66,18.9,79,7,VRB,,29.94,,,30.09,0.00,30.11,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 18:51,FM-15,BKN:07 17 BKN:07 25,10.00,,72,22.2,68,20.1,66,18.9,82,8,090,,29.95,3,,30.10,0.00,30.12,,,,,,,,,,0539,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 19:51,FM-15,FEW:02 15 BKN:07 23,10.00,,71,21.7,68,19.9,66,18.9,84,7,070,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0540,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 20:51,FM-15,OVC:08 21,10.00,,72,22.2,69,20.4,67,19.4,84,7,070,,29.95,,,30.09,0.00,30.12,,,,,,,,,,0540,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 21:34,FM-16,OVC:08 14,10.00,,72,22.2,69,20.4,67,19.4,84,9,060,,29.95,,,,,30.12,,,,,,,,,,0540,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 21:51,FM-15,OVC:08 14,10.00,,72,22.2,69,20.4,67,19.4,84,7,VRB,,29.94,8,,30.09,0.00,30.11,,,,,,,,,,0540,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 22:51,FM-15,OVC:08 12,10.00,,72,22.2,68,20.1,66,18.9,82,8,VRB,,29.93,,,30.08,0.00,30.10,,,,,,,,,,0540,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 23:51,FM-15,OVC:08 12,10.00,,72,22.2,68,20.1,66,18.9,82,9,070,,29.92,,,30.07,0.00,30.09,73,68,71,3.7,,,,0,6,0540,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2017-09-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,73,68,71,3.7,83,66,68,0,6,0540,1759,BR:13,0.00,0.0,0,29.97,30.10,6.9,18,080,13,070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
